universityId,name,category,facultyStrength,employmentOutlook,requiredSubjects,minScore,minRank
A043,体育经济与管理,,,,,593,30072
A043,公共事业管理,,,,,597,27041
A043,旅游管理,,,,,590,33332
A043,康复物理治疗,,,,,576,46999
A043,休闲体育(中外合作办学),,,,,538,103986
A043,旅游管理(中外合作办学),,,,,530,119722
A047,艺术教育,,,,,583,39891
A047,工业设计,,,,,585,37981
A047,城市设计,,,,,583,39303
A047,文化产业管理,,,,,583,39376
A047,艺术史论,,,,,582,40115
A047,艺术史论(中外合作办学),,,,,562,64267
A047,艺术管理,,,,,584,38464
A047,艺术管理(中外合作办学),,,,,563,62511
A047,非物质文化遗产保护,,,,,583,39329
A048,戏剧学(舞台美术史论),,,,,573,50224
A048,戏剧影视文学(戏剧创作),,,,,596,27902
A048,戏剧影视文学(电视剧创作),,,,,594,29789
A048,戏剧学(戏剧史论与批评),,,,,579,43575
A048,戏剧教育,,,,,586,36927
A048,艺术管理(影视制片),,,,,607,20165
A049,戏剧影视文学(戏曲文学),,,,,558,69891
A049,艺术管理(国际文化交流),,,,,557,71841
A050,戏剧影视文学(剧作),,,,,591,32057
A050,电影学(制片与市场),,,,,579,43403
A050,电影学,,,,,589,33730
A050,戏剧影视文学(动漫策划),,,,,591,32079
A050,数字媒体技术,,,,,594,29598
A050,广播电视编导,,,,,593,30248
A050,网络与新媒体,,,,,582,41010
A051,艺术管理,,,,,582,40477
A052,数字经济,,,,,609,19421
A052,哲学类,,,,,615,15664
A052,经济学类,,,,,612,17293
A052,法学类,,,,,621,12678
A052,社会学类,,,,,614,16141
A052,民族学,,,,,614,16216
A052,历史学类,,,,,616,15149
A052,历史学,,,,,616,15054
A052,教育学,,,,,609,18942
A052,汉语言文学,,,,,625,11225
A052,汉语国际教育,,,,,614,16217
A052,新闻传播学类,,,,,610,18424
A052,工商管理类,,,,,613,16595
A052,公共管理类,,,,,610,18513
A052,外国语言文学类,,,,,609,19128
A052,信息与计算科学,,,,,610,18281
A052,统计学类,,,,,610,18292
A052,纳米材料与技术,,,,,607,20350
A052,光电信息科学与工程,,,,,613,16548
A052,电子信息类,,,,,615,15779
A052,计算机类,,,,,616,15285
A052,生物科学类,,,,,601,24173
A052,环境科学(中外合作办学),,,,,580,42142
A052,数据科学与大数据技术(中外合作办学),,,,,592,31418
A053,哲学(拔尖创新人才培养实验班),,,,,620,13177
A053,法学,,,,,651,3496
A053,法学(法学人才培养模式改革实验班),,,,,658,2175
A053,法学(涉外法治人才培养实验班),,,,,656,2512
A053,社会工作,,,,,627,10393
A053,汉语言文学,,,,,627,10008
A053,英语(法律英语实验班),,,,,627,10288
A053,翻译(法律翻译实验班),,,,,627,10173
A053,德语(法律德语实验班),,,,,619,13892
A053,新闻学,,,,,624,11374
A053,网络与新媒体,,,,,627,10109
A053,应用心理学,,,,,619,13564
A053,国际商务(涉外法商人才培养实验班),,,,,629,9344
A053,行政管理,,,,,618,14227
A053,公共事业管理,,,,,616,15357
A053,国际政治,,,,,624,11295
A053,政治学与行政学,,,,,635,7282
A053,经济学,,,,,627,10174
A053,金融工程(成思危现代金融菁英班),,,,,612,17600
A053,信息管理与信息系统(北理联合培养数据法学实验班),,,,,632,8200
A053,法学(北京外国语大学联合培养涉外法治人才),,,,,663,1579
A053,法学(北邮联合培养智慧法学实验班),,,,,656,2507
A053,法学(经济学双学士学位项目),,,,,655,2639
A053,法学(区域国别法学特色班),,,,,654,2956
A053,工商管理(合规管理方向),,,,,616,15022
A053,法学(纪检、监察实验班),,,,,655,2649
A054,电气工程及其自动化,,,,,641,5759
A054,智能电网信息工程,,,,,640,5987
A054,电子科学与技术,,,,,629,9269
A054,通信工程,,,,,625,10958
A054,机械工程,,,,,623,11723
A054,材料科学与工程,,,,,615,15967
A054,储能科学与工程,,,,,620,13400
A054,氢能科学与工程,,,,,625,11067
A054,测控技术与仪器,,,,,617,14462
A054,人工智能,,,,,625,11075
A054,机器人工程,,,,,622,12142
A054,计算机科学与技术,,,,,621,12639
A054,软件工程,,,,,621,12842
A054,网络空间安全,,,,,620,13270
A054,金融学,,,,,600,25273
A054,工程管理,,,,,602,23689
A054,工商管理,,,,,597,27035
A054,会计学,,,,,605,21375
A054,供应链管理,,,,,606,20720
A054,辐射防护与核安全,,,,,616,14914
A054,法学,,,,,615,15673
A054,网络与新媒体,,,,,608,19647
A054,公共事业管理,,,,,599,25632
A054,行政管理,,,,,602,23894
A054,信息与计算科学,,,,,616,15433
A054,应用物理学,,,,,613,16530
A054,数据科学与大数据技术,,,,,620,13285
A054,英语(能源电力国际化人才创新班),,,,,610,18399
A054,碳储科学与工程,,,,,616,14960
A054,环境科学,,,,,601,24256
A054,水利水电工程,,,,,613,16981
A054,水文与水资源工程,,,,,610,18383
A054,水利水电工程(工商双学士学位),,,,,623,11850
A054,电子信息工程,,,,,626,10701
A054,能源与动力工程,,,,,618,14301
A054,自动化,,,,,621,12658
A054,能源动力类(新能源),,,,,619,13774
A054,核工程与核技术,,,,,614,16056
A054,应用化学,,,,,603,22834
A055,法学,,,,,659,2078
A055,经济学类,,,,,650,3606
A055,金融学类,,,,,651,3473
A055,临床医学(5+3一体化),,,,,650,3692
A055,中国语言文学类,,,,,654,2881
A055,工商管理类(未来商业领导者计划),,,,,649,3850
A055,理科试验班(数学与大数据),,,,,658,2311
A055,工科试验班(信息科学与技术),,,,,654,2943
A055,理科试验班(物理与光电信息技术工程),,,,,652,3196
A055,理科试验班(卓越拔尖计划伯苓班),,,,,659,2109
A055,工科试验班(卓越拔尖计划伯苓班),,,,,660,1957
A055,理科试验班(数学与智能省身班),,,,,661,1874
A055,理科试验班(物质科学与可持续发展),,,,,651,3354
A056,工科试验班(电气信息类),,,,,650,3564
A056,工科试验班(智能与计算类),,,,,651,3526
A056,工科试验班(精仪与光电信息类),,,,,647,4206
A056,工科试验班(智慧化工与绿色低碳类),,,,,634,7712
A056,工科试验班(智能制造与建造),,,,,633,7918
A056,工科试验班(高新舰船与海洋装备智能设计与管理),,,,,636,6980
A056,工科试验班(新材料与加工技术类),,,,,643,5261
A056,医学试验班(新医科),,,,,636,6914
A057,机械设计制造及其自动化,,,,,582,40113
A057,工业设计,,,,,563,63541
A057,过程装备与控制工程,,,,,564,61181
A057,车辆工程,,,,,575,48205
A057,智能制造工程,,,,,584,38749
A057,测控技术与仪器,,,,,576,46468
A057,微电子科学与工程,,,,,583,39687
A057,自动化,,,,,587,35485
A057,机器人工程,,,,,583,39632
A057,电气工程及其自动化,,,,,589,33774
A057,人工智能,,,,,589,33911
A057,计算机科学与技术,,,,,592,31388
A057,软件工程,,,,,589,34076
A057,数据科学与大数据技术,,,,,587,35786
A057,数字媒体技术,,,,,580,42815
A057,食品科学与工程,,,,,567,58235
A057,食品质量与安全,,,,,553,78209
A057,食品营养与健康,,,,,545,92148
A057,制药工程,,,,,564,61974
A057,生物工程,,,,,565,60805
A057,应用化学,,,,,549,84851
A057,材料化学,,,,,553,78192
A057,高分子材料与工程,,,,,573,51040
A057,化学工程与工艺,,,,,563,63311
A057,海洋科学,,,,,553,77594
A057,海洋技术,,,,,550,83126
A057,环境工程,,,,,547,88021
A057,环境科学,,,,,544,92777
A057,轻化工程,,,,,557,72380
A057,包装工程,,,,,540,100609
A057,金融工程,,,,,556,73418
A057,国际经济与贸易,,,,,567,58296
A057,财务管理,,,,,580,43068
A057,公共事业管理,,,,,560,66883
A057,物流管理,,,,,544,92602
A057,工业工程,,,,,558,70995
A057,法学类,,,,,589,33771
A057,汉语国际教育,,,,,569,55862
A057,日语,,,,,557,72206
A057,翻译,,,,,560,67556
A057,计算机科学与技术(中外合作办学)(信息处理),,,,,558,69901
A057,财务管理(中外合作办学),,,,,559,68869
A058,纺织工程,,,,,570,54277
A058,非织造材料与工程,,,,,582,40786
A058,轻化工程,,,,,580,43019
A058,服装设计与工程,,,,,565,60899
A058,材料科学与工程,,,,,588,35008
A058,复合材料与工程,,,,,583,39762
A058,无机非金属材料工程,,,,,584,38662
A058,高分子材料与工程,,,,,588,34427
A058,化学工程与工艺,,,,,585,37521
A058,应用化学,,,,,590,33318
A058,制药工程,,,,,585,37641
A058,环境工程,,,,,569,54966
A058,土地资源管理,,,,,586,36461
A058,机械工程,,,,,595,28773
A058,工业设计,,,,,591,31836
A058,机械电子工程,,,,,596,28058
A058,智能制造工程,,,,,597,26867
A058,飞行器制造工程,,,,,593,30457
A058,电气工程及其自动化,,,,,601,24619
A058,电气工程及其自动化(中外合作办学),,,,,583,39761
A058,电子信息工程,,,,,602,23733
A058,通信工程,,,,,598,26271
A058,通信工程(中外合作办学),,,,,581,41794
A058,电子科学与技术,,,,,598,26671
A058,自动化,,,,,600,25123
A058,计算机科学与技术,,,,,603,22788
A058,物联网工程,,,,,600,25322
A058,网络空间安全,,,,,597,26910
A058,软件工程,,,,,598,26814
A058,人工智能,,,,,600,25249
A058,生物医学工程,,,,,592,31507
A058,智能医学工程,,,,,587,35938
A058,数学类,,,,,591,32419
A058,数据科学与大数据技术,,,,,601,24711
A058,光电信息科学与工程,,,,,596,28331
A058,应用物理学,,,,,588,34485
A058,化学生物学,,,,,579,43371
A058,网络与新媒体,,,,,590,32645
A058,英语,,,,,588,35045
A058,汉语言文学,,,,,598,26396
A058,金融学,,,,,593,30299
A058,国际经济与贸易,,,,,592,31134
A058,工商管理,,,,,592,31181
A058,会计学,,,,,602,23603
A058,工业工程,,,,,583,39645
A058,信息管理与信息系统,,,,,584,38562
A058,法学,,,,,606,21074
A058,广播电视编导,,,,,551,82009
A059,工科试验班(中外合作办学，中欧航空工程师),,,,,600,25124
A059,英语(民航外语),,,,,581,41327
A059,信息与计算科学,,,,,582,41005
A059,应用气象学(航空气象),,,,,586,36261
A059,统计学(民航大数据),,,,,584,38856
A059,工科试验班(航空航天),,,,,580,43053
A059,信息安全,,,,,586,36883
A059,交通工程(机场规划与运行),,,,,581,41713
A059,交通管理(飞行运行管理),,,,,579,43178
A059,无人驾驶航空器系统工程,,,,,586,36576
A059,工商管理类(航空运输管理与航空金融),,,,,584,38406
A059,飞行器适航技术,,,,,584,38576
A059,工科试验班(民航安全与应急类),,,,,579,43923
A059,飞行器运维工程,,,,,590,33219
A059,工科试验班(智能与计算机),,,,,587,36032
A059,工科试验班(电子信息与电气自动化),,,,,580,42338
A059,工科试验班(智慧空中交通管制),,,,,589,33985
A059,航空安防管理,,,,,588,34950
A060,计算机科学与技术,,,,,604,22436
A060,信息安全,,,,,599,26048
A060,物联网工程,,,,,590,32741
A060,数据科学与大数据技术,,,,,594,29908
A060,计算机科学与技术(中外合作办学),,,,,566,59775
A060,电气工程及其自动化,,,,,597,27477
A060,人工智能,,,,,592,31443
A060,自动化,,,,,595,28585
A060,光电信息材料与器件,,,,,582,40114
A060,新能源材料与器件,,,,,575,47726
A060,大数据管理与应用,,,,,583,39013
A060,工商管理(中外合作办学),,,,,544,93171
A060,工业工程(中外合作办学),,,,,537,106993
A060,制药工程,,,,,567,57301
A060,机械电子工程,,,,,585,37855
A060,智能制造工程,,,,,584,38724
A060,能源与动力工程,,,,,589,34247
A060,汉语言文学,,,,,583,40023
A060,英语,,,,,568,56303
A060,社会学,,,,,564,61680
A060,社会工作,,,,,557,71158
A060,电子信息工程,,,,,591,31746
A060,通信工程,,,,,590,33357
A060,集成电路设计与集成系统,,,,,588,35124
A060,土木、水利与海洋工程,,,,,549,85005
A061,菌物科学与工程,,,,,490,212605
A061,园艺,,,,,491,210125
A061,植物保护,,,,,503,180386
A061,设施农业科学与工程,,,,,497,195548
A061,动物科学,,,,,508,167376
A061,动物医学(小动医方向),,,,,536,108065
A061,动物药学,,,,,502,182306
A061,水产养殖学,,,,,484,226821
A061,海洋渔业科学与技术,,,,,484,225956
A061,物流管理,,,,,528,123378
A061,食品科学与工程,,,,,510,162947
A061,食品质量与安全,,,,,523,135004
A061,测控技术与仪器,,,,,514,155262
A061,软件工程,,,,,532,115985
A061,水利水电工程,,,,,519,142330
A061,工程管理,,,,,519,143833
A061,智慧水利,,,,,506,173269
A061,功能材料,,,,,503,180917
A061,生物制药,,,,,527,127014
A062,临床医学(5+3一体化，朱宪彝班),,,,,656,2585
A062,基础医学(朱宪彝班),,,,,623,11932
A062,临床医学(5+3一体化),,,,,641,5688
A062,临床医学(5+3一体化，儿科学),,,,,630,8993
A062,口腔医学(5+3一体化),,,,,636,7050
A062,预防医学(培优班),,,,,610,18668
A062,临床药学(培优班),,,,,606,20999
A062,医学影像技术(培优班),,,,,592,31358
A062,临床医学,,,,,628,9696
A062,麻醉学,,,,,629,9516
A062,眼视光医学,,,,,627,10016
A062,医学影像学,,,,,626,10530
A062,预防医学,,,,,597,26906
A062,药学类,,,,,604,22518
A062,智能医学工程,,,,,615,15890
A062,生物医学工程,,,,,612,17608
A062,医学检验技术,,,,,598,26620
A062,护理学,,,,,587,35732
A062,公共事业管理,,,,,593,30027
A063,应用心理学,,,,,591,32119
A063,工商管理类,,,,,583,39304
A063,公共管理类,,,,,580,42640
A063,中国语言文学类,,,,,592,31638
A063,传播学,,,,,579,43695
A063,中医学(拔尖创新人才培养模式改革9年制),,,,,639,6240
A063,中医学(5+3一体化),,,,,619,13885
A063,中医学(5+3一体化，中医儿科学),,,,,616,15223
A063,中医学类,,,,,598,26749
A063,医学技术类,,,,,575,48403
A063,医学信息工程,,,,,577,45875
A063,食品卫生与营养学,,,,,558,70113
A063,康复治疗学,,,,,574,49677
A063,护理学类,,,,,565,61073
A063,临床药学,,,,,578,44357
A063,药学类,,,,,577,46370
A063,中药学类,,,,,573,50595
A063,制药工程,,,,,579,43250
A063,临床医学,,,,,599,25622
A063,中药学(拔尖学生培养基地班),,,,,583,39961
A063,应用统计学,,,,,573,50767
A063,预防医学,,,,,568,56075
A063,康复物理治疗,,,,,569,55448
A063,中药制药(产业学院班),,,,,572,51146
A063,中西医临床医学(第二临床学院班),,,,,590,32758
A065,汉语言文学(师范类),,,,,596,27654
A065,广告学,,,,,572,51999
A065,历史学(师范类),,,,,597,27084
A065,教育学(师范类),,,,,575,48145
A065,教育技术学(师范类),,,,,568,56119
A065,学前教育(师范类),,,,,563,62827
A065,小学教育(师范类),,,,,566,59088
A065,政治学与行政学,,,,,589,33604
A065,思想政治教育(师范类),,,,,594,29262
A065,法学,,,,,604,22267
A065,英语(师范类),,,,,589,33664
A065,计算机科学与技术,,,,,588,34957
A065,计算机科学与技术(师范类),,,,,583,39270
A065,数据科学与大数据技术,,,,,583,39444
A065,软件工程,,,,,569,55823
A065,数学与应用数学,,,,,579,43249
A065,数学与应用数学(师范类),,,,,582,40490
A065,数据计算及应用,,,,,572,52061
A065,地理科学,,,,,590,33163
A065,地理科学(师范类),,,,,588,34603
A065,化学,,,,,569,54972
A065,化学(师范类),,,,,570,53544
A065,化学生物学,,,,,544,92661
A065,生物科学(师范类),,,,,561,66143
A065,物理学(师范类),,,,,570,54214
A065,应用物理学,,,,,557,72328
A065,电子信息科学与技术,,,,,585,37642
A065,人工智能,,,,,581,41712
A065,人工智能(师范类),,,,,580,42327
A065,工商管理,,,,,577,45439
A065,物流管理,,,,,566,58655
A065,大数据管理与应用,,,,,577,45648
A065,国际经济与贸易,,,,,569,55255
A065,经济学,,,,,582,40196
A065,戏剧影视文学,,,,,536,107442
A065,广播电视编导,,,,,532,115090
A065,应用心理学(创新班),,,,,580,42749
A066,机械设计制造及其自动化,,,,,553,77785
A066,测控技术与仪器,,,,,526,129075
A066,人工智能(师范类),,,,,540,100489
A066,电气工程及其自动化(师范类),,,,,560,67531
A066,自动化(师范类),,,,,545,92033
A066,软件工程,,,,,540,99639
A066,网络工程,,,,,534,111994
A066,数据科学与大数据技术,,,,,537,106358
A066,教育学(师范类),,,,,551,80986
A066,劳动教育(师范类),,,,,535,110431
A066,车辆工程,,,,,527,126545
A066,新能源汽车工程(师范类),,,,,537,106361
A066,交通运输(师范类),,,,,529,121998
A066,应用物理学(师范类),,,,,517,148332
A066,数学与应用数学(师范类),,,,,527,126434
A066,信息与计算科学,,,,,530,120740
